review,rating,compound,label
so nice product thank u flipkart for this it is sound is very good and delevery is best read more,5,0.9224,Positive
mike problemread more,3,0.0,Positive
the bass mind blowing read more,5,0.0,Positive
must buy nice quality before time perfectread more,5,0.4215,Positive
goodread more,5,0.0,Positive
excellentread more,5,0.0,Positive
super read more,5,0.5994,Positive
niceread more,4,0.0,Positive
nice soundand basssssread more,5,0.4215,Positive
good usingread more,3,0.4404,Positive
not satisfiedread more,1,0.0,Positive
good productread more,5,0.4404,Positive
this product seems defective in call create noise disturbance disconnected bluetooth connection bad device not happyread more,1,-0.7845,Negative
its awesomemindblowing purshasedelivery fastnd also delivery boy politeread more,5,0.0,Positive
nice headphonebut doesnt support call smoothlyread more,5,0.1386,Positive
product good price not able use 1 hour good short term use going use 2 3 hours continuously get severe pain jaw surface outer surface earalso many time feel cracking sound connect disconnectread more,4,-0.0258,Negative
audio clarity really badread more,1,0.4019,Positive
good productread more,5,0.4404,Positive
worst product not recommendable unnecessary noises come irritate lotread more,1,-0.7845,Negative
ears got hurting 5 10 min use not comfortable sound quality niceread more,3,-0.6599,Negative
sounds quality not good enoughread more,3,-0.3412,Negative
mic pickup voise call drastically lowread more,2,0.0,Positive
good productread more,5,0.4404,Positive
very best qualityread more,5,0.6697,Positive
good productread more,4,0.4404,Positive
good one priceread more,5,0.4404,Positive
goodread more,5,0.0,Positive
good productread more,4,0.4404,Positive
value moneyread more,4,0.34,Positive
very stylishread more,4,0.0,Positive
really osummi loved ittttt read more,5,0.6344,Positive
that fabulousread more,4,0.0,Positive
good productread more,4,0.4404,Positive
value moneyread more,4,0.34,Positive
very stylishread more,4,0.0,Positive
really osummi loved ittttt read more,5,0.6344,Positive
that fabulousread more,4,0.0,Positive
very good product good delivery alsoread more,5,0.7474,Positive
very nice product worthread more,5,0.4754,Positive
better best price rangeno second thought one go buy boat productnice headset give sufficient break using product if dont cause problem ear drumthanks flip kart as always best seller deliver timeread more,4,0.9268,Positive
best ever i gotread more,5,0.6369,Positive
perfect meread more,4,0.5719,Positive
this product fine sound quality good design not good enoughread more,5,0.3169,Positive
very good productread more,5,0.4927,Positive
awesome headphoneread more,5,0.6249,Positive
niceread more,5,0.0,Positive
very good read more,5,0.4927,Positive
goodread more,5,0.0,Positive
only 4 months since purchased wire bluetooth not working properlyread more,1,0.0,Positive
good productread more,4,0.4404,Positive
awesome product comfortable budjet youngsters must try productread more,5,0.8126,Positive
nice productread more,3,0.4215,Positive
this headphone super awesome you feel real sound music using headphone great headphone sound but mike quality not upto mark but overall goodread more,4,0.7615,Positive
supper bass love u boatread more,5,0.6369,Positive
quite good rockerz 450 betterread more,4,0.4927,Positive
very nice sound quality is very good productread more,5,0.742,Positive
the sound quality awesome and slick design made eye catching the headphone quiet flexible overall good product i rated 4 star delivery 2 days late read more,4,0.836,Positive
every thing best headphone even charged 4 5 days 3 4 hours usage dailybut bad thing stated laging 7 8 meter outdoor 3 4 metre indoors talking phone also not good only two things dont like headphone bass sound battery backup best comfortableread more,4,0.1491,Positive
good buy offer time onlyread more,4,0.4404,Positive
really really much better even expected loved product read more,5,0.8096,Positive
very good headphones i would recommend anyone buying budget headphones 1000rs saleread more,5,0.6901,Positive
nice must buyread more,5,0.4215,Positive
this nice hradphones but connect bluetooth sound getting cutread more,4,0.2263,Positive
excellent super priceread more,5,0.8225,Positive
very good qualitybass awesomeand build quality alsoread more,5,0.4927,Positive
the battery backup product superb songs heard perfectly metal strips broken flexible cannot broken wantedily headphones perfect hearing songs watching movies not online classes call talking voice hearing not loud headphones double loudness power device powerread more,5,0.9239,Positive
superread more,5,0.0,Positive
not good callingread more,2,-0.3412,Negative
good bass qualityread more,5,0.4404,Positive
good bluetooth headphonethe bass quality normalcheck equaliser options better outputread more,5,0.7003,Positive
super awesome ameazingread more,5,0.8402,Positive
good thissread more,5,0.4404,Positive
sound cancellation amazing quality good no problem im totally satisfied productread more,5,0.9012,Positive
outstanding superbread more,5,0.6124,Positive
good 899rs good product top quality soundread more,5,0.765,Positive
great loved itread more,5,0.8402,Positive
goodread more,3,0.0,Positive
all good build quality chipread more,1,0.4404,Positive
cool oneread more,4,0.3182,Positive
nice product bossread more,5,0.4215,Positive
very good sound quality quite comfortableread more,5,0.4927,Positive
super sound qualityread more,5,0.5994,Positive
im writing review using year pictures cons 1 tight ears special wear glasses causes little discomfort used hour half pros 1 sound quality good still i bought it2 build quality good nothing changed year to sum go comfort isnt priority and eyeglass wearers please dontread more,4,0.8687,Positive
averageread more,5,0.0,Positive
i thinking wether product good not design i bought one month ago i really satisfied bass sound quality best also love light weight gives 8 hrs battery ok moreover love clothing soft long last synthetic dont get hot easilyread more,5,0.9674,Positive
i satisfied productread more,5,0.4215,Positive
it nice i sound really awesomeread more,5,0.4215,Positive
writing review 2 weeks use believe meits totally worth money the design good good battery backup nice bass sound quality the negative part little tight head despite average sized headthe pain lessen time time maybe getting used idk wat alsowhile calling person end says difference sound also i expected ear cup little read more,5,0.3384,Positive
best headphoneread more,5,0.6369,Positive
very poor quality u cant talk headset voice doesnt come clearlyread more,1,-0.5256,Negative
very nice boat prodectread more,5,0.4754,Positive
it amazing in first 23 days u feel pain ears u setread more,5,0.128,Positive
nice sound quality beautiful lookread more,5,0.7717,Positive
best productread more,5,0.6369,Positive
non adjustable hard much pressure ear bass not describedread more,1,-0.3818,Negative
read more,5,0.0,Positive
waste product not proper voice callsread more,1,-0.4215,Negative
nyc souch comfortable battery backup goodread more,5,0.5106,Positive
its good short tym longer tym not suitable pain earsread more,3,0.681,Positive
boat rockerz 400 best choice star maker packing good and delivery also save goodthank flipcart read more,5,0.8834,Positive
just okread more,3,0.0,Positive
wow great product love itgood battery backupread more,5,0.9201,Positive
nyc souch comfortable battery backup goodread more,5,0.5106,Positive
its good short tym longer tym not suitable pain earsread more,3,0.681,Positive
boat rockerz 400 best choice star maker packing good and delivery also save goodthank flipcart read more,5,0.8834,Positive
just okread more,3,0.0,Positive
wow great product love itgood battery backupread more,5,0.9201,Positive
nice headphones read more,5,0.4215,Positive
excellent product read more,5,0.5719,Positive
good prodact sound bass niceread more,5,0.4404,Positive
its best segment you go nothing best go read more,5,0.21,Positive
sounds awsome design stylishread more,4,0.0,Positive
overall quality headphonesread more,5,0.0,Positive
button not goidread more,4,0.0,Positive
nice productread more,4,0.4215,Positive
u need take much care regarding upper layer coz colour gets dirty soon else product rating scale in gaming language called opread more,5,0.0772,Positive
amazingread more,5,0.0,Positive
it superb sound quality amazing bass wonderfuli product i like muchread more,5,0.886,Positive
amazing product boat bass quality superbbattery lyf excellentread more,5,0.5859,Positive
these actually best headphones go itread more,5,0.6369,Positive
best products thank flipkart read more,5,0.7717,Positive
worth price go read more,4,0.2263,Positive
just awesomeread more,5,0.0,Positive
best sound headphoneread more,5,0.6369,Positive
extremely best thank flipkartread more,4,0.8059,Positive
